answerKey,id,choices,stem,choice_0,choice_1,choice_2,label
B,864a0c9cebf52fcbafdf681e58f9fe1d,"[{'label': 'A', 'text': 'harm others'}, {'label': 'B', 'text': 'not harmed'}, {'label': 'C', 'text': 'hurt people'}]",Why would a person be happy about an accident?,harm others,not harmed,hurt people,1
C,f7735d721dfdc94621154951d4eaa4cf,"[{'label': 'A', 'text': 'relief'}, {'label': 'B', 'text': 'conclusion'}, {'label': 'C', 'text': 'happiness'}]","She feared that she had cancer, but upon discovering truth that she hadn't, what was her attitude toward life?",relief,conclusion,happiness,2
A,6f1587f3acd7a30e19b2c43c1f7f932d,"[{'label': 'A', 'text': 'thick'}, {'label': 'B', 'text': 'obscure'}, {'label': 'C', 'text': 'opaque'}]",Why might someone have a hard time seeing through a clear medium?,thick,obscure,opaque,0
C,ee41a22c817c4211df101653916218b9,"[{'label': 'A', 'text': 'turn around'}, {'label': 'B', 'text': 'walk away'}, {'label': 'C', 'text': 'work hard'}]","If a person spends all day at their job, what are they likely doing?",turn around,walk away,work hard,2
B,ff83f66bc1e5a772cc67d80db035b023,"[{'label': 'A', 'text': 'common'}, {'label': 'B', 'text': 'normal'}, {'label': 'C', 'text': 'regular'}]","She found the trend quite odd, but it seemed that this was the new what?",common,normal,regular,1
C,7c22c55993fccd4c7d3c4d1f97bfff7e,"[{'label': 'A', 'text': 'exposure'}, {'label': 'B', 'text': 'thought'}, {'label': 'C', 'text': 'study'}]",What is necessary for learning by yourself?,exposure,thought,study,2
A,a559a57de138712f4f54a2e53032ce8c,"[{'label': 'A', 'text': 'feline'}, {'label': 'B', 'text': 'hungry'}, {'label': 'C', 'text': 'thirsty'}]",WHat is another name for cat?,feline,hungry,thirsty,0
C,cbba576b4b99ffedede40d316e0f7ff7,"[{'label': 'A', 'text': 'bookstore'}, {'label': 'B', 'text': 'shop'}, {'label': 'C', 'text': 'toy store'}]","The salesperson had to be especially good with children, he did work where after all?",bookstore,shop,toy store,2
B,9f6cabbb147fab4502ad2103d65fc24a,"[{'label': 'A', 'text': 'study engineering'}, {'label': 'B', 'text': 'talk'}, {'label': 'C', 'text': 'play piano'}]",A student should not do what while their instructor is lecturing?,study engineering,talk,play piano,1
C,c97155f467f62117d99025bfcb04ce68,"[{'label': 'A', 'text': 'large city'}, {'label': 'B', 'text': 'seattle'}, {'label': 'C', 'text': 'curry'}]",What  might john order at an indian resturant on top of the space needle?,large city,seattle,curry,2
B,8265b6c3bf478308148c52edbb439d6b,"[{'label': 'A', 'text': 'west'}, {'label': 'B', 'text': 'texas'}, {'label': 'C', 'text': 'california'}]","Sam lives in a ranch house, which is a bit of a sterotype where he lives.  Everyone from out of state thinks he's a cowboy.  Where might he live?",west,texas,california,1
C,82b9d59b3f1631240fb17764bc7b459e,"[{'label': 'A', 'text': 'home'}, {'label': 'B', 'text': 'dog house'}, {'label': 'C', 'text': 'kennel'}]",Billy wanted a new puppy to bring back to his place.  Where might he find one?,home,dog house,kennel,2
A,ce226eaebc6343e09e48b1b0967a07a7,"[{'label': 'A', 'text': 'ski'}, {'label': 'B', 'text': 'play hockey'}, {'label': 'C', 'text': 'knit'}]","He always traveled up the mountain when winter arrived, he had a passion and desire to do what?",ski,play hockey,knit,0
C,158114591a4099962d44fa83abc31c62,"[{'label': 'A', 'text': 'hand lotion'}, {'label': 'B', 'text': 'drug store'}, {'label': 'C', 'text': 'bathroom'}]",Where might someone keep  moistener?,hand lotion,drug store,bathroom,2
B,3d3f3888ed411b93a5268ea0005a450d,"[{'label': 'A', 'text': 'ancient history'}, {'label': 'B', 'text': 'stone age'}, {'label': 'C', 'text': 'storybook'}]","If man and mammoth wanted to meet, they would probably have to do it during when?",ancient history,stone age,storybook,1
A,d9a110d84a29363d73b8f29969ff1f6d,"[{'label': 'A', 'text': 'adore'}, {'label': 'B', 'text': 'admire'}, {'label': 'C', 'text': 'revere'}]","He had decent disdain for the pop band, but that wasn't going to stop him from taking his daughter to see them because she absolutely what them?",adore,admire,revere,0
A,2b15513f39ddf5581dccfe9bdd3b6120,"[{'label': 'A', 'text': 'feel better about yourself'}, {'label': 'B', 'text': 'meditate'}, {'label': 'C', 'text': 'celebrate'}]",Sam felt that you needed to improve yourself.  She said that you should take the time to collect your thoughts and clear your mind.  Why does she want you to improve yourself?,feel better about yourself,meditate,celebrate,0
A,76975c841529a2a32edd5ccce8904fa7,"[{'label': 'A', 'text': 'welcome change'}, {'label': 'B', 'text': 'become depressed'}, {'label': 'C', 'text': 'pay bills'}]",What does a person looking for new things in life do?,welcome change,become depressed,pay bills,0
C,aa55b7f6b2b2c627ea7d95b621a0ffbf,"[{'label': 'A', 'text': 'ground'}, {'label': 'B', 'text': 'mountain range'}, {'label': 'C', 'text': 'bridge'}]","If you want to make a big splash in a river with a rock, from where should you throw it?",ground,mountain range,bridge,2
A,ea4612e47e3be9e3e8eb6721804f0577,"[{'label': 'A', 'text': 'shop'}, {'label': 'B', 'text': 'shelf'}, {'label': 'C', 'text': 'refrigerators'}]","The food was packaged for sale, where was it bound?",shop,shelf,refrigerators,0
A,f120510db56f949ca231d5376fff9591,"[{'label': 'A', 'text': 'getting drunk'}, {'label': 'B', 'text': 'having sex'}, {'label': 'C', 'text': 'drink too much'}]",What can be the consequence of having many drinks when celebrating?,getting drunk,having sex,drink too much,0
B,155c0ce6a35e192d5a2491611296b6b0,"[{'label': 'A', 'text': 'play piano'}, {'label': 'B', 'text': 'eat meat'}, {'label': 'C', 'text': 'excrete'}]","Humans often have hunting instincts, so what do they do?",play piano,eat meat,excrete,1
A,59af676a5e79ad28bb77df03ce81c28a_1,"[{'label': 'A', 'text': 'live many years'}, {'label': 'B', 'text': 'see king'}, {'label': 'C', 'text': 'meow'}]",Indoor cats versus outdoor tend to what longer?,live many years,see king,meow,0
C,cba23819444e00999127d3d2a4b92295,"[{'label': 'A', 'text': 'lay eggs'}, {'label': 'B', 'text': 'spread wings'}, {'label': 'C', 'text': 'sing songs'}]",What are blue birds known to do?,lay eggs,spread wings,sing songs,2
C,7428b0c780428d64116d060520b9fa0c,"[{'label': 'A', 'text': 'nightclub'}, {'label': 'B', 'text': 'new york city'}, {'label': 'C', 'text': 'las vegas'}]","Sure you could get a drink absolutely anywhere, but he found he lost less money if he was just at the bar where?",nightclub,new york city,las vegas,2
C,a953b0d0c68e15291539de2ae14fb10c,"[{'label': 'A', 'text': 'corner'}, {'label': 'B', 'text': 'house'}, {'label': 'C', 'text': 'building'}]",What do walls often make up?,corner,house,building,2
C,177e38cf52f75852a2f8bfcc2fd52434,"[{'label': 'A', 'text': 'adult'}, {'label': 'B', 'text': 'capital'}, {'label': 'C', 'text': 'big'}]",Sam tried to reach the button but he was too small. What might he wish himself to be?,adult,capital,big,2
B,cbe744af729ab1b034170350c9b6645c,"[{'label': 'A', 'text': 'fire hazard'}, {'label': 'B', 'text': 'light house'}, {'label': 'C', 'text': 'emit light'}]","The person used a candle to navigate up the spiral staircase, where were they likely?",fire hazard,light house,emit light,1
B,87a979cfcb9db2f7bdd768702126e211,"[{'label': 'A', 'text': 'sail boat'}, {'label': 'B', 'text': 'board ship'}, {'label': 'C', 'text': 'coming home'}]","A sailor has to do a lot of prep work before the ship can leave, but what is the first step he must take?",sail boat,board ship,coming home,1
C,6abd34442438509b4a00c69d6fd24764,"[{'label': 'A', 'text': 'open field'}, {'label': 'B', 'text': 'steppe'}, {'label': 'C', 'text': 'encyclopedia'}]",Where would you find gazelle under a G?,open field,steppe,encyclopedia,2
C,955de3811b35ac7ecea69c97f2d0d8e9,"[{'label': 'A', 'text': 'office building'}, {'label': 'B', 'text': 'tall building'}, {'label': 'C', 'text': 'apartment building'}]","He didn't like the walk up, but living on the top floor meant there was nobody above him in the what?",office building,tall building,apartment building,2
C,b354afce5ed2889988f34abbff617797,"[{'label': 'A', 'text': 'out of doors'}, {'label': 'B', 'text': 'washington dc'}, {'label': 'C', 'text': 'public office'}]",What generally elected position might be prone to be labelled a weasel?,out of doors,washington dc,public office,2
C,709912a9876e824ea97da15170fd1716,"[{'label': 'A', 'text': 'closet'}, {'label': 'B', 'text': 'home'}, {'label': 'C', 'text': 'supermarket'}]",Where might you have to pay for a shopping bag now?,closet,home,supermarket,2
B,4c94922b353a58bfbb2d48f5fa83b99d,"[{'label': 'A', 'text': 'flea market'}, {'label': 'B', 'text': 'kitchen cupboard'}, {'label': 'C', 'text': 'dishwasher'}]",Where would you put a plate after washing it?,flea market,kitchen cupboard,dishwasher,1
C,2a1f501e267e4ad1a50f82c33c112bf3,"[{'label': 'A', 'text': 'upright'}, {'label': 'B', 'text': 'sincere'}, {'label': 'C', 'text': 'premium'}]","The person decided they wanted to return the overpriced product, it was really bad quality for the what kind of price tag?",upright,sincere,premium,2
C,ab755203f41a2e241f0ee8a53c54f287,"[{'label': 'A', 'text': 'fishing gear'}, {'label': 'B', 'text': 'soccer game'}, {'label': 'C', 'text': 'fishing boat'}]",Where would you put a net if you wanted to use it?,fishing gear,soccer game,fishing boat,2
B,61fb05f1f134dc0c19fba0ede286d480,"[{'label': 'A', 'text': 'sky'}, {'label': 'B', 'text': 'war'}, {'label': 'C', 'text': 'aircraft carrier'}]",Why would people use airplanes?,sky,war,aircraft carrier,1
A,bc08c354e5bead6863ea4a29cb8fa359,"[{'label': 'A', 'text': ""children's story""}, {'label': 'B', 'text': 'mulberry bush'}, {'label': 'C', 'text': 'animated film'}]",What kind of tale might feature a talking weasel?,children's story,mulberry bush,animated film,0
B,e1cc4e185fcdd5fe089da196a0962024,"[{'label': 'A', 'text': 'inside joke'}, {'label': 'B', 'text': 'tennessee'}, {'label': 'C', 'text': 'grassy field'}]",Where does a well known fox movie take place?,inside joke,tennessee,grassy field,1
B,c720dfeda40bbc4dc914df7a05b29f48,"[{'label': 'A', 'text': 'shaker'}, {'label': 'B', 'text': 'kitchen cupboard'}, {'label': 'C', 'text': 'fast food restaurant'}]",John buys a 5 pound block of salt. Where is he likely to keep it?,shaker,kitchen cupboard,fast food restaurant,1
C,39b23069e9fbb800803f304d3b940d8a,"[{'label': 'A', 'text': 'sore feet'}, {'label': 'B', 'text': 'pride'}, {'label': 'C', 'text': 'tiredness'}]",When spending a long time walking a dog what would you feel?,sore feet,pride,tiredness,2
A,cc1611666842a725a76744f2cbf5a3d7,"[{'label': 'A', 'text': 'will resent'}, {'label': 'B', 'text': 'bad karma'}, {'label': 'C', 'text': 'feel remorse'}]",How is someone likely to feel about a person hurting someone else?,will resent,bad karma,feel remorse,0
C,48489c36b2b4176f5190c7ba860174f2,"[{'label': 'A', 'text': 'corn fields'}, {'label': 'B', 'text': 'animated film'}, {'label': 'C', 'text': ""children's story""}]",Where do young people read about weasels?,corn fields,animated film,children's story,2
B,30a67176a331f5dd5147c59f1af28fe8,"[{'label': 'A', 'text': 'air'}, {'label': 'B', 'text': 'winter'}, {'label': 'C', 'text': 'december'}]","She caught the first snowflake of her life on her tongue, she was naively excited to be spending a what in a region that actually had snow?",air,winter,december,1
A,4cf46e5eabd419210a91197c471808b3,"[{'label': 'A', 'text': 'hair salon'}, {'label': 'B', 'text': 'art supplies'}, {'label': 'C', 'text': 'shower'}]",Where would you find people who work with a round brush?,hair salon,art supplies,shower,0
A,86e2aabfb9d401567f04d87a648ff776,"[{'label': 'A', 'text': 'hungry'}, {'label': 'B', 'text': 'feline'}, {'label': 'C', 'text': 'thirsty'}]","The cat kept pestering it's owner, it was that time of the day and it was what?",hungry,feline,thirsty,0
A,3050d4a2e25969af1c2db67ff6e0738d,"[{'label': 'A', 'text': 'rest'}, {'label': 'B', 'text': 'sit down'}, {'label': 'C', 'text': 'tie shoelace'}]",What do you call the period of time after you are done running before you have the energy to run again?,rest,sit down,tie shoelace,0
C,3630c46dc66a9dc884046e2477089457_1,"[{'label': 'A', 'text': 'bar'}, {'label': 'B', 'text': 'car show'}, {'label': 'C', 'text': 'beach'}]","The boys looked at pretty girls in bikinis, where were they?",bar,car show,beach,2
C,c6bafb2fd0ba313612e61b4eee546141,"[{'label': 'A', 'text': 'help one'}, {'label': 'B', 'text': 'helpful'}, {'label': 'C', 'text': 'prepared'}]",What could someone who give assistance help someone else to be?,help one,helpful,prepared,2
B,6dee1cebca197c0d700b2baa691139e7,"[{'label': 'A', 'text': 'claim compensation'}, {'label': 'B', 'text': 'write letter'}, {'label': 'C', 'text': 'buy house'}]",What could a solicitor do to warn of upcoming litigation?,claim compensation,write letter,buy house,1
A,696ad5085bebf1713f735dc886b36bbc,"[{'label': 'A', 'text': 'egoistic'}, {'label': 'B', 'text': 'misanthropic'}, {'label': 'C', 'text': 'selfish'}]","If I'm feeling altruistic, one feeling I certainly don't have is what?",egoistic,misanthropic,selfish,0
C,db0df427cf8dcdf84bc5b3c7f08ce8cc,"[{'label': 'A', 'text': 'refrigerator'}, {'label': 'B', 'text': 'cupboard'}, {'label': 'C', 'text': 'apartment'}]",What dwelling might one take a bowl to after buying it?,refrigerator,cupboard,apartment,2
A,5a1c8a9dbbb60e523cc1ba14a370729c,"[{'label': 'A', 'text': 'plan'}, {'label': 'B', 'text': 'meeting new people'}, {'label': 'C', 'text': 'having fun'}]",What is someone doing when scheduling when to go to party?,plan,meeting new people,having fun,0
B,b9b36472044073cb7e0d1c90f5617e6b,"[{'label': 'A', 'text': 'get fat'}, {'label': 'B', 'text': 'wasting time'}, {'label': 'C', 'text': 'arguments'}]","The man has much to do, but was watching tv, what was he doing?",get fat,wasting time,arguments,1
C,12afacde22f7ba8bdd5f16a1b791115a,"[{'label': 'A', 'text': 'spare time'}, {'label': 'B', 'text': 'care about'}, {'label': 'C', 'text': 'know everything'}]","The annoying person always had a comment to share, he must think he must what?",spare time,care about,know everything,2
C,99c2adc59c681096b1f6c91904f1ba2d,"[{'label': 'A', 'text': 'public outcry'}, {'label': 'B', 'text': 'hurt feelings'}, {'label': 'C', 'text': 'legal problems'}]",Hurting someone else may cause what consequences for the offender?,public outcry,hurt feelings,legal problems,2
C,7ae6b016d8e5f1fe97a8c6221750a464,"[{'label': 'A', 'text': 'create music'}, {'label': 'B', 'text': 'making music'}, {'label': 'C', 'text': 'feelings'}]",What is often stirred up in a person when playing violin?,create music,making music,feelings,2
C,7792b2c6518ecf9775efba6d41253312,"[{'label': 'A', 'text': 'irritability'}, {'label': 'B', 'text': 'discomfort'}, {'label': 'C', 'text': 'depression'}]","If you are awaking multiple times throughout the night because a lot is on your mind, what is a likely cause?",irritability,discomfort,depression,2
C,82213108bfb3878ec3d4e6185804c0a9,"[{'label': 'A', 'text': 'temperate zone'}, {'label': 'B', 'text': 'amazon basin'}, {'label': 'C', 'text': 'national park'}]",You can find a protected forest in just about any what?,temperate zone,amazon basin,national park,2
C,2cda062247b94c2b753b1850c29ab9bc,"[{'label': 'A', 'text': 'guilty conscience'}, {'label': 'B', 'text': 'find god'}, {'label': 'C', 'text': 'problems'}]",Why would someone be committing murder?,guilty conscience,find god,problems,2
A,8367155f4bc317cac7673dd5ade6617b,"[{'label': 'A', 'text': ""neighbor's house""}, {'label': 'B', 'text': 'barbeque'}, {'label': 'C', 'text': 'restaurant'}]",Where is the closest place outside of one's own home that a grill can be found?,neighbor's house,barbeque,restaurant,0
C,f4d2735e9a459b4397f79bace43f0ebd,"[{'label': 'A', 'text': 'art show'}, {'label': 'B', 'text': 'labyrinth'}, {'label': 'C', 'text': 'classroom'}]",Simon put crayon pictures on the wall of what?,art show,labyrinth,classroom,2
C,0895455ce642cae55222fc9377ef07b0,"[{'label': 'A', 'text': 'settle down'}, {'label': 'B', 'text': 'pay for'}, {'label': 'C', 'text': 'lose money'}]",WHat could prevent someone from the ability to buy a house?,settle down,pay for,lose money,2
A,4c1e958a0c275ab028f536cc20d6739a,"[{'label': 'A', 'text': 'human body'}, {'label': 'B', 'text': 'animal'}, {'label': 'C', 'text': 'brainstem'}]","The doctor noticed the nerve and suggested a scan of everything, what would be scanned?",human body,animal,brainstem,0
