answerKey,id,choices,stem,choice_0,choice_1,choice_2,label
C,6f1587f3acd7a30e19b2c43c1f7f932d,"[{'label': 'A', 'text': 'opaque'}, {'label': 'B', 'text': 'obscure'}, {'label': 'C', 'text': 'thick'}]",Why might someone have a hard time seeing through a clear medium?,opaque,obscure,thick,2
A,8959f7fd535adcbfa7028dc13af3dcb2,"[{'label': 'A', 'text': 'prepare dinner'}, {'label': 'B', 'text': 'evaluate progress'}, {'label': 'C', 'text': 'include examples'}]",After a long day of teaching and an afternoon of grading homework the teacher was hungry so she began to what?,prepare dinner,evaluate progress,include examples,0
B,ee41a22c817c4211df101653916218b9,"[{'label': 'A', 'text': 'walk away'}, {'label': 'B', 'text': 'work hard'}, {'label': 'C', 'text': 'turn around'}]","If a person spends all day at their job, what are they likely doing?",walk away,work hard,turn around,1
B,ff83f66bc1e5a772cc67d80db035b023,"[{'label': 'A', 'text': 'common'}, {'label': 'B', 'text': 'normal'}, {'label': 'C', 'text': 'regular'}]","She found the trend quite odd, but it seemed that this was the new what?",common,normal,regular,1
A,7c22c55993fccd4c7d3c4d1f97bfff7e,"[{'label': 'A', 'text': 'study'}, {'label': 'B', 'text': 'thought'}, {'label': 'C', 'text': 'exposure'}]",What is necessary for learning by yourself?,study,thought,exposure,0
A,a559a57de138712f4f54a2e53032ce8c,"[{'label': 'A', 'text': 'feline'}, {'label': 'B', 'text': 'thirsty'}, {'label': 'C', 'text': 'hungry'}]",WHat is another name for cat?,feline,thirsty,hungry,0
C,cbba576b4b99ffedede40d316e0f7ff7,"[{'label': 'A', 'text': 'bookstore'}, {'label': 'B', 'text': 'shop'}, {'label': 'C', 'text': 'toy store'}]","The salesperson had to be especially good with children, he did work where after all?",bookstore,shop,toy store,2
B,9f6cabbb147fab4502ad2103d65fc24a,"[{'label': 'A', 'text': 'play piano'}, {'label': 'B', 'text': 'talk'}, {'label': 'C', 'text': 'study engineering'}]",A student should not do what while their instructor is lecturing?,play piano,talk,study engineering,1
B,c97155f467f62117d99025bfcb04ce68,"[{'label': 'A', 'text': 'large city'}, {'label': 'B', 'text': 'curry'}, {'label': 'C', 'text': 'seattle'}]",What  might john order at an indian resturant on top of the space needle?,large city,curry,seattle,1
B,8265b6c3bf478308148c52edbb439d6b,"[{'label': 'A', 'text': 'california'}, {'label': 'B', 'text': 'texas'}, {'label': 'C', 'text': 'west'}]","Sam lives in a ranch house, which is a bit of a sterotype where he lives.  Everyone from out of state thinks he's a cowboy.  Where might he live?",california,texas,west,1
A,af931c790b4e72f7ea2e73d1df743eec,"[{'label': 'A', 'text': 'going to jail'}, {'label': 'B', 'text': 'terrible'}, {'label': 'C', 'text': 'murder'}]",Someone charged with killing people is likely to reside where?,going to jail,terrible,murder,0
B,ed821a99d1d6f4efbd77c422d878ee79,"[{'label': 'A', 'text': 'tropical rainforest'}, {'label': 'B', 'text': 'ecosphere'}, {'label': 'C', 'text': 'sunny window'}]",John spent his days planting ficus trees.  He did so because trees were an important part of what?,tropical rainforest,ecosphere,sunny window,1
C,ce226eaebc6343e09e48b1b0967a07a7,"[{'label': 'A', 'text': 'knit'}, {'label': 'B', 'text': 'play hockey'}, {'label': 'C', 'text': 'ski'}]","He always traveled up the mountain when winter arrived, he had a passion and desire to do what?",knit,play hockey,ski,2
B,158114591a4099962d44fa83abc31c62,"[{'label': 'A', 'text': 'drug store'}, {'label': 'B', 'text': 'bathroom'}, {'label': 'C', 'text': 'hand lotion'}]",Where might someone keep  moistener?,drug store,bathroom,hand lotion,1
B,3d3f3888ed411b93a5268ea0005a450d,"[{'label': 'A', 'text': 'ancient history'}, {'label': 'B', 'text': 'stone age'}, {'label': 'C', 'text': 'storybook'}]","If man and mammoth wanted to meet, they would probably have to do it during when?",ancient history,stone age,storybook,1
A,d9a110d84a29363d73b8f29969ff1f6d,"[{'label': 'A', 'text': 'adore'}, {'label': 'B', 'text': 'revere'}, {'label': 'C', 'text': 'admire'}]","He had decent disdain for the pop band, but that wasn't going to stop him from taking his daughter to see them because she absolutely what them?",adore,revere,admire,0
C,2b15513f39ddf5581dccfe9bdd3b6120,"[{'label': 'A', 'text': 'meditate'}, {'label': 'B', 'text': 'celebrate'}, {'label': 'C', 'text': 'feel better about yourself'}]",Sam felt that you needed to improve yourself.  She said that you should take the time to collect your thoughts and clear your mind.  Why does she want you to improve yourself?,meditate,celebrate,feel better about yourself,2
C,a87454e96bbbc6fdae727902e4580d55,"[{'label': 'A', 'text': 'sometimes bad'}, {'label': 'B', 'text': 'better standard of living'}, {'label': 'C', 'text': 'confusion and chaos'}]","If changing society happens, what could be an outcome?",sometimes bad,better standard of living,confusion and chaos,2
B,76975c841529a2a32edd5ccce8904fa7,"[{'label': 'A', 'text': 'become depressed'}, {'label': 'B', 'text': 'welcome change'}, {'label': 'C', 'text': 'pay bills'}]",What does a person looking for new things in life do?,become depressed,welcome change,pay bills,1
C,aa55b7f6b2b2c627ea7d95b621a0ffbf,"[{'label': 'A', 'text': 'ground'}, {'label': 'B', 'text': 'mountain range'}, {'label': 'C', 'text': 'bridge'}]","If you want to make a big splash in a river with a rock, from where should you throw it?",ground,mountain range,bridge,2
B,ea4612e47e3be9e3e8eb6721804f0577,"[{'label': 'A', 'text': 'refrigerators'}, {'label': 'B', 'text': 'shop'}, {'label': 'C', 'text': 'shelf'}]","The food was packaged for sale, where was it bound?",refrigerators,shop,shelf,1
B,f120510db56f949ca231d5376fff9591,"[{'label': 'A', 'text': 'having sex'}, {'label': 'B', 'text': 'getting drunk'}, {'label': 'C', 'text': 'drink too much'}]",What can be the consequence of having many drinks when celebrating?,having sex,getting drunk,drink too much,1
B,155c0ce6a35e192d5a2491611296b6b0,"[{'label': 'A', 'text': 'excrete'}, {'label': 'B', 'text': 'eat meat'}, {'label': 'C', 'text': 'play piano'}]","Humans often have hunting instincts, so what do they do?",excrete,eat meat,play piano,1
B,59af676a5e79ad28bb77df03ce81c28a_1,"[{'label': 'A', 'text': 'see king'}, {'label': 'B', 'text': 'live many years'}, {'label': 'C', 'text': 'meow'}]",Indoor cats versus outdoor tend to what longer?,see king,live many years,meow,1
B,cba23819444e00999127d3d2a4b92295,"[{'label': 'A', 'text': 'lay eggs'}, {'label': 'B', 'text': 'sing songs'}, {'label': 'C', 'text': 'spread wings'}]",What are blue birds known to do?,lay eggs,sing songs,spread wings,1
A,7428b0c780428d64116d060520b9fa0c,"[{'label': 'A', 'text': 'las vegas'}, {'label': 'B', 'text': 'nightclub'}, {'label': 'C', 'text': 'new york city'}]","Sure you could get a drink absolutely anywhere, but he found he lost less money if he was just at the bar where?",las vegas,nightclub,new york city,0
B,a953b0d0c68e15291539de2ae14fb10c,"[{'label': 'A', 'text': 'corner'}, {'label': 'B', 'text': 'building'}, {'label': 'C', 'text': 'house'}]",What do walls often make up?,corner,building,house,1
B,177e38cf52f75852a2f8bfcc2fd52434,"[{'label': 'A', 'text': 'adult'}, {'label': 'B', 'text': 'big'}, {'label': 'C', 'text': 'capital'}]",Sam tried to reach the button but he was too small. What might he wish himself to be?,adult,big,capital,1
A,cbe744af729ab1b034170350c9b6645c,"[{'label': 'A', 'text': 'light house'}, {'label': 'B', 'text': 'emit light'}, {'label': 'C', 'text': 'fire hazard'}]","The person used a candle to navigate up the spiral staircase, where were they likely?",light house,emit light,fire hazard,0
C,927a9559624837ed9547b586936cffe1,"[{'label': 'A', 'text': 'drink water'}, {'label': 'B', 'text': 'collapse'}, {'label': 'C', 'text': 'sweat'}]","After running twenty six miles he felt like he had lost twenty six pounds, this was from all the what?",drink water,collapse,sweat,2
A,87a979cfcb9db2f7bdd768702126e211,"[{'label': 'A', 'text': 'board ship'}, {'label': 'B', 'text': 'sail boat'}, {'label': 'C', 'text': 'coming home'}]","A sailor has to do a lot of prep work before the ship can leave, but what is the first step he must take?",board ship,sail boat,coming home,0
C,955de3811b35ac7ecea69c97f2d0d8e9,"[{'label': 'A', 'text': 'office building'}, {'label': 'B', 'text': 'tall building'}, {'label': 'C', 'text': 'apartment building'}]","He didn't like the walk up, but living on the top floor meant there was nobody above him in the what?",office building,tall building,apartment building,2
C,b354afce5ed2889988f34abbff617797,"[{'label': 'A', 'text': 'out of doors'}, {'label': 'B', 'text': 'washington dc'}, {'label': 'C', 'text': 'public office'}]",What generally elected position might be prone to be labelled a weasel?,out of doors,washington dc,public office,2
A,709912a9876e824ea97da15170fd1716,"[{'label': 'A', 'text': 'supermarket'}, {'label': 'B', 'text': 'home'}, {'label': 'C', 'text': 'closet'}]",Where might you have to pay for a shopping bag now?,supermarket,home,closet,0
B,4c94922b353a58bfbb2d48f5fa83b99d,"[{'label': 'A', 'text': 'flea market'}, {'label': 'B', 'text': 'kitchen cupboard'}, {'label': 'C', 'text': 'dishwasher'}]",Where would you put a plate after washing it?,flea market,kitchen cupboard,dishwasher,1
B,61fb05f1f134dc0c19fba0ede286d480,"[{'label': 'A', 'text': 'aircraft carrier'}, {'label': 'B', 'text': 'war'}, {'label': 'C', 'text': 'sky'}]",Why would people use airplanes?,aircraft carrier,war,sky,1
C,e1cc4e185fcdd5fe089da196a0962024,"[{'label': 'A', 'text': 'grassy field'}, {'label': 'B', 'text': 'inside joke'}, {'label': 'C', 'text': 'tennessee'}]",Where does a well known fox movie take place?,grassy field,inside joke,tennessee,2
B,c720dfeda40bbc4dc914df7a05b29f48,"[{'label': 'A', 'text': 'fast food restaurant'}, {'label': 'B', 'text': 'kitchen cupboard'}, {'label': 'C', 'text': 'shaker'}]",John buys a 5 pound block of salt. Where is he likely to keep it?,fast food restaurant,kitchen cupboard,shaker,1
B,39b23069e9fbb800803f304d3b940d8a,"[{'label': 'A', 'text': 'sore feet'}, {'label': 'B', 'text': 'tiredness'}, {'label': 'C', 'text': 'pride'}]",When spending a long time walking a dog what would you feel?,sore feet,tiredness,pride,1
C,cc1611666842a725a76744f2cbf5a3d7,"[{'label': 'A', 'text': 'feel remorse'}, {'label': 'B', 'text': 'bad karma'}, {'label': 'C', 'text': 'will resent'}]",How is someone likely to feel about a person hurting someone else?,feel remorse,bad karma,will resent,2
A,48489c36b2b4176f5190c7ba860174f2,"[{'label': 'A', 'text': ""children's story""}, {'label': 'B', 'text': 'corn fields'}, {'label': 'C', 'text': 'animated film'}]",Where do young people read about weasels?,children's story,corn fields,animated film,0
B,30a67176a331f5dd5147c59f1af28fe8,"[{'label': 'A', 'text': 'december'}, {'label': 'B', 'text': 'winter'}, {'label': 'C', 'text': 'air'}]","She caught the first snowflake of her life on her tongue, she was naively excited to be spending a what in a region that actually had snow?",december,winter,air,1
C,4cf46e5eabd419210a91197c471808b3,"[{'label': 'A', 'text': 'shower'}, {'label': 'B', 'text': 'art supplies'}, {'label': 'C', 'text': 'hair salon'}]",Where would you find people who work with a round brush?,shower,art supplies,hair salon,2
B,3050d4a2e25969af1c2db67ff6e0738d,"[{'label': 'A', 'text': 'tie shoelace'}, {'label': 'B', 'text': 'rest'}, {'label': 'C', 'text': 'sit down'}]",What do you call the period of time after you are done running before you have the energy to run again?,tie shoelace,rest,sit down,1
C,3630c46dc66a9dc884046e2477089457_1,"[{'label': 'A', 'text': 'bar'}, {'label': 'B', 'text': 'car show'}, {'label': 'C', 'text': 'beach'}]","The boys looked at pretty girls in bikinis, where were they?",bar,car show,beach,2
A,c6bafb2fd0ba313612e61b4eee546141,"[{'label': 'A', 'text': 'prepared'}, {'label': 'B', 'text': 'help one'}, {'label': 'C', 'text': 'helpful'}]",What could someone who give assistance help someone else to be?,prepared,help one,helpful,0
A,077389df5c8b3b7ae82f18feb782ea98,"[{'label': 'A', 'text': 'new zealand'}, {'label': 'B', 'text': 'south america'}, {'label': 'C', 'text': 'countryside'}]",Where would a marmot be unable to walk to another continent?,new zealand,south america,countryside,0
B,6dee1cebca197c0d700b2baa691139e7,"[{'label': 'A', 'text': 'claim compensation'}, {'label': 'B', 'text': 'write letter'}, {'label': 'C', 'text': 'buy house'}]",What could a solicitor do to warn of upcoming litigation?,claim compensation,write letter,buy house,1
A,696ad5085bebf1713f735dc886b36bbc,"[{'label': 'A', 'text': 'egoistic'}, {'label': 'B', 'text': 'selfish'}, {'label': 'C', 'text': 'misanthropic'}]","If I'm feeling altruistic, one feeling I certainly don't have is what?",egoistic,selfish,misanthropic,0
A,db0df427cf8dcdf84bc5b3c7f08ce8cc,"[{'label': 'A', 'text': 'apartment'}, {'label': 'B', 'text': 'cupboard'}, {'label': 'C', 'text': 'refrigerator'}]",What dwelling might one take a bowl to after buying it?,apartment,cupboard,refrigerator,0
A,b9b36472044073cb7e0d1c90f5617e6b,"[{'label': 'A', 'text': 'wasting time'}, {'label': 'B', 'text': 'arguments'}, {'label': 'C', 'text': 'get fat'}]","The man has much to do, but was watching tv, what was he doing?",wasting time,arguments,get fat,0
B,b86367bfccc9fb6838a8d9730e7b064f,"[{'label': 'A', 'text': 'renewal'}, {'label': 'B', 'text': 'sitting down'}, {'label': 'C', 'text': 'not working'}]",After being on his feet all day he told his boss he was taking a break and doing what on the bench?,renewal,sitting down,not working,1
A,12afacde22f7ba8bdd5f16a1b791115a,"[{'label': 'A', 'text': 'know everything'}, {'label': 'B', 'text': 'care about'}, {'label': 'C', 'text': 'spare time'}]","The annoying person always had a comment to share, he must think he must what?",know everything,care about,spare time,0
A,ba5e0c216e15e43dfb9e36bfcca74839,"[{'label': 'A', 'text': 'kitchen'}, {'label': 'B', 'text': 'stairwell'}, {'label': 'C', 'text': 'garage'}]",Where would you put a fire extinguisher if you do not have any large doors in your house and your house only has one floor?,kitchen,stairwell,garage,0
A,99c2adc59c681096b1f6c91904f1ba2d,"[{'label': 'A', 'text': 'legal problems'}, {'label': 'B', 'text': 'hurt feelings'}, {'label': 'C', 'text': 'public outcry'}]",Hurting someone else may cause what consequences for the offender?,legal problems,hurt feelings,public outcry,0
C,7ae6b016d8e5f1fe97a8c6221750a464,"[{'label': 'A', 'text': 'create music'}, {'label': 'B', 'text': 'making music'}, {'label': 'C', 'text': 'feelings'}]",What is often stirred up in a person when playing violin?,create music,making music,feelings,2
A,24ab0e82aeacc0dbd56936bf3801d4bd,"[{'label': 'A', 'text': 'town'}, {'label': 'B', 'text': 'rooms'}, {'label': 'C', 'text': 'urban area'}]",Where is a city hall building likely to be?,town,rooms,urban area,0
A,82213108bfb3878ec3d4e6185804c0a9,"[{'label': 'A', 'text': 'national park'}, {'label': 'B', 'text': 'temperate zone'}, {'label': 'C', 'text': 'amazon basin'}]",You can find a protected forest in just about any what?,national park,temperate zone,amazon basin,0
B,2cda062247b94c2b753b1850c29ab9bc,"[{'label': 'A', 'text': 'guilty conscience'}, {'label': 'B', 'text': 'problems'}, {'label': 'C', 'text': 'find god'}]",Why would someone be committing murder?,guilty conscience,problems,find god,1
B,391a173bc15451d862849d79581b513c,"[{'label': 'A', 'text': 'new look'}, {'label': 'B', 'text': 'great relief'}, {'label': 'C', 'text': 'slashes'}]",What did Van Gogh feel when he found his long lost painting?,new look,great relief,slashes,1
C,8367155f4bc317cac7673dd5ade6617b,"[{'label': 'A', 'text': 'barbeque'}, {'label': 'B', 'text': 'restaurant'}, {'label': 'C', 'text': ""neighbor's house""}]",Where is the closest place outside of one's own home that a grill can be found?,barbeque,restaurant,neighbor's house,2
C,f4d2735e9a459b4397f79bace43f0ebd,"[{'label': 'A', 'text': 'labyrinth'}, {'label': 'B', 'text': 'art show'}, {'label': 'C', 'text': 'classroom'}]",Simon put crayon pictures on the wall of what?,labyrinth,art show,classroom,2
A,254af6940f2927eccae9dd6d29f09f3e,"[{'label': 'A', 'text': 'company'}, {'label': 'B', 'text': 'electrical circuit'}, {'label': 'C', 'text': 'computer network'}]","I don't have internet connection, who do I call?",company,electrical circuit,computer network,0
